Home Lang,Number of Records,Snap Dat,Survey Year,Wh Stdt Key
Chinese,1,23/12/2020 12:00:00 AM,2019,124531
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124532
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124533
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124534
Chinese,1,23/12/2020 12:00:00 AM,2019,124535
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124536
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124537
Chinese,1,23/12/2020 12:00:00 AM,2019,124538
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124539
Chinese,1,23/12/2020 12:00:00 AM,2019,124540
Chinese,1,23/12/2020 12:00:00 AM,2019,124541
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124542
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124543
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124544
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124545
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124546
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124547
Chinese,1,23/12/2020 12:00:00 AM,2019,124548
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124549
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124550
Chinese,1,23/12/2020 12:00:00 AM,2019,124551
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124553
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124554
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124555
Chinese,1,23/12/2020 12:00:00 AM,2019,124556
Other Asian and Oceanian,1,23/12/2020 12:00:00 AM,2019,124557
Chinese,1,23/12/2020 12:00:00 AM,2019,124558
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124559
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124560
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118600
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118601
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118602
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118603
Chinese,1,23/12/2020 12:00:00 AM,2019,118604
Chinese,1,23/12/2020 12:00:00 AM,2019,118606
Chinese,1,23/12/2020 12:00:00 AM,2019,118607
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118608
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118609
Chinese,1,23/12/2020 12:00:00 AM,2019,118611
Chinese,1,23/12/2020 12:00:00 AM,2019,118612
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118613
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118614
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118615
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118616
Chinese,1,23/12/2020 12:00:00 AM,2019,118617
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118619
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118620
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118621
Chinese,1,23/12/2020 12:00:00 AM,2019,118622
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118623
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118624
Chinese,1,23/12/2020 12:00:00 AM,2019,118625
Chinese,1,23/12/2020 12:00:00 AM,2019,118626
Chinese,1,23/12/2020 12:00:00 AM,2019,118627
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118628
Chinese,1,23/12/2020 12:00:00 AM,2019,118629
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118630
Chinese,1,23/12/2020 12:00:00 AM,2019,118631
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118632
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118633
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118634
Chinese,1,23/12/2020 12:00:00 AM,2019,118635
Chinese,1,23/12/2020 12:00:00 AM,2019,118637
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118638
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118639
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118640
Chinese,1,23/12/2020 12:00:00 AM,2019,118641
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118642
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118643
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118644
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118645
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118646
English,1,23/12/2020 12:00:00 AM,2019,118648
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118649
Chinese,1,23/12/2020 12:00:00 AM,2019,118652
Chinese,1,23/12/2020 12:00:00 AM,2019,118653
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118655
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118656
English,1,23/12/2020 12:00:00 AM,2019,118657
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118658
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118659
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118660
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118661
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118663
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118667
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118668
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118669
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118671
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118672
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118675
Chinese,1,23/12/2020 12:00:00 AM,2019,118676
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118677
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118678
Chinese,1,23/12/2020 12:00:00 AM,2019,118679
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118680
Chinese,1,23/12/2020 12:00:00 AM,2019,118682
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118683
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118684
Chinese,1,23/12/2020 12:00:00 AM,2019,118685
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118686
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118688
Chinese,1,23/12/2020 12:00:00 AM,2019,118689
Chinese,1,23/12/2020 12:00:00 AM,2019,118690
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118691
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118692
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118693
Chinese,1,23/12/2020 12:00:00 AM,2019,118694
English,1,23/12/2020 12:00:00 AM,2019,118695
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118696
Chinese,1,23/12/2020 12:00:00 AM,2019,118697
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118699
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118700
Chinese,1,23/12/2020 12:00:00 AM,2019,118701
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118702
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118704
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118705
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118706
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118707
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118708
Chinese,1,23/12/2020 12:00:00 AM,2019,118710
Chinese,1,23/12/2020 12:00:00 AM,2019,118711
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118712
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118713
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118714
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118717
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118719
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118722
Chinese,1,23/12/2020 12:00:00 AM,2019,118723
Chinese,1,23/12/2020 12:00:00 AM,2019,118727
English,1,23/12/2020 12:00:00 AM,2019,118728
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118729
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118730
Chinese,1,23/12/2020 12:00:00 AM,2019,118733
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118734
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118735
English,1,23/12/2020 12:00:00 AM,2019,118737
Nepali,1,23/12/2020 12:00:00 AM,2019,118738
Chinese,1,23/12/2020 12:00:00 AM,2019,118739
Chinese,1,23/12/2020 12:00:00 AM,2019,118740
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118741
Information Not Available,1,23/12/2020 12:00:00 AM,2019,118742
Chinese,1,23/12/2020 12:00:00 AM,2019,118743
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118744
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118745
Chinese,1,23/12/2020 12:00:00 AM,2019,118746
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118747
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118748
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118749
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118750
Chinese,1,23/12/2020 12:00:00 AM,2019,118751
Chinese,1,23/12/2020 12:00:00 AM,2019,118754
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118755
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118757
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118758
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118759
Chinese,1,23/12/2020 12:00:00 AM,2019,118760
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118762
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118763
Chinese,1,23/12/2020 12:00:00 AM,2019,118764
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118765
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118766
English,1,23/12/2020 12:00:00 AM,2019,118767
Chinese,1,23/12/2020 12:00:00 AM,2019,118769
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118770
Chinese,1,23/12/2020 12:00:00 AM,2019,118771
Chinese,1,23/12/2020 12:00:00 AM,2019,118772
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118773
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118774
Spanish,1,23/12/2020 12:00:00 AM,2019,118777
English,1,23/12/2020 12:00:00 AM,2019,118779
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118781
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118782
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118786
Chinese,1,23/12/2020 12:00:00 AM,2019,118787
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118788
Chinese,1,23/12/2020 12:00:00 AM,2019,118790
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118791
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118792
Chinese,1,23/12/2020 12:00:00 AM,2019,118793
Chinese,1,23/12/2020 12:00:00 AM,2019,118794
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118795
Chinese,1,23/12/2020 12:00:00 AM,2019,118798
Not Applicable,1,23/12/2020 12:00:00 AM,2019,118799
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123389
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123390
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123391
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123392
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123393
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123394
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123395
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123396
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123397
Chinese,1,23/12/2020 12:00:00 AM,2019,123398
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123399
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123400
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123401
Chinese,1,23/12/2020 12:00:00 AM,2019,123402
Chinese,1,23/12/2020 12:00:00 AM,2019,123403
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123404
Chinese,1,23/12/2020 12:00:00 AM,2019,123405
Chinese,1,23/12/2020 12:00:00 AM,2019,123406
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123407
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123408
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123409
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123410
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123411
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123412
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123413
Chinese,1,23/12/2020 12:00:00 AM,2019,123414
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123415
Chinese,1,23/12/2020 12:00:00 AM,2019,123416
English,1,23/12/2020 12:00:00 AM,2019,123417
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123418
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123419
Chinese,1,23/12/2020 12:00:00 AM,2019,123420
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123421
English,1,23/12/2020 12:00:00 AM,2019,123422
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123423
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123424
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123425
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123426
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123428
Chinese,1,23/12/2020 12:00:00 AM,2019,123429
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123430
Chinese,1,23/12/2020 12:00:00 AM,2019,123431
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123432
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123433
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123434
Chinese,1,23/12/2020 12:00:00 AM,2019,123436
Chinese,1,23/12/2020 12:00:00 AM,2019,123437
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123439
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123440
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123441
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123442
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123443
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123444
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123445
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123446
Chinese,1,23/12/2020 12:00:00 AM,2019,123448
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123449
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123450
Chinese,1,23/12/2020 12:00:00 AM,2019,123451
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123452
Chinese,1,23/12/2020 12:00:00 AM,2019,123453
Chinese,1,23/12/2020 12:00:00 AM,2019,123454
Chinese,1,23/12/2020 12:00:00 AM,2019,123455
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123456
Chinese,1,23/12/2020 12:00:00 AM,2019,123457
Chinese,1,23/12/2020 12:00:00 AM,2019,123458
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123459
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123461
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123463
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123464
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123465
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123466
Chinese,1,23/12/2020 12:00:00 AM,2019,123467
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123469
Urdu,1,23/12/2020 12:00:00 AM,2019,123470
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123471
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123472
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123473
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123476
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123477
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123478
Chinese,1,23/12/2020 12:00:00 AM,2019,123479
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123480
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123481
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123482
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123483
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123484
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123485
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123486
English,1,23/12/2020 12:00:00 AM,2019,123488
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123489
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123490
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123491
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123492
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123493
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123495
Chinese,1,23/12/2020 12:00:00 AM,2019,123496
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123497
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123498
Chinese,1,23/12/2020 12:00:00 AM,2019,123499
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123500
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123501
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123502
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123503
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123504
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123505
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123506
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123507
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123508
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123509
Chinese,1,23/12/2020 12:00:00 AM,2019,123510
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123511
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123512
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123513
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123514
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123515
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123516
Chinese,1,23/12/2020 12:00:00 AM,2019,123517
Chinese,1,23/12/2020 12:00:00 AM,2019,123518
Chinese,1,23/12/2020 12:00:00 AM,2019,123519
Chinese,1,23/12/2020 12:00:00 AM,2019,123520
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123521
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123522
Chinese,1,23/12/2020 12:00:00 AM,2019,123523
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123524
Chinese,1,23/12/2020 12:00:00 AM,2019,123525
Chinese,1,23/12/2020 12:00:00 AM,2019,123526
Chinese,1,23/12/2020 12:00:00 AM,2019,123527
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123528
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123529
Chinese,1,23/12/2020 12:00:00 AM,2019,123530
Filipino,1,23/12/2020 12:00:00 AM,2019,123531
Chinese,1,23/12/2020 12:00:00 AM,2019,123532
Chinese,1,23/12/2020 12:00:00 AM,2019,123533
Chinese,1,23/12/2020 12:00:00 AM,2019,123534
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123536
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123537
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123538
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123539
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123540
Chinese,1,23/12/2020 12:00:00 AM,2019,123541
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123542
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123544
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123545
Chinese,1,23/12/2020 12:00:00 AM,2019,123546
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123547
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123548
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123549
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123550
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123552
Chinese,1,23/12/2020 12:00:00 AM,2019,123553
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123555
Chinese,1,23/12/2020 12:00:00 AM,2019,123556
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123557
Chinese,1,23/12/2020 12:00:00 AM,2019,123558
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123559
Chinese,1,23/12/2020 12:00:00 AM,2019,123560
Chinese,1,23/12/2020 12:00:00 AM,2019,123561
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123562
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123563
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123564
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123565
Chinese,1,23/12/2020 12:00:00 AM,2019,123566
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123567
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123568
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123570
Chinese,1,23/12/2020 12:00:00 AM,2019,123571
Chinese,1,23/12/2020 12:00:00 AM,2019,123572
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123573
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123574
Chinese,1,23/12/2020 12:00:00 AM,2019,123575
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123576
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123577
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123578
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123579
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123580
Chinese,1,23/12/2020 12:00:00 AM,2019,123581
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123582
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123583
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123584
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123585
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123587
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124247
Chinese,1,23/12/2020 12:00:00 AM,2019,124248
Chinese,1,23/12/2020 12:00:00 AM,2019,124249
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124250
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124251
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124252
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124253
Chinese,1,23/12/2020 12:00:00 AM,2019,124254
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124255
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124256
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124257
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124258
Chinese,1,23/12/2020 12:00:00 AM,2019,124259
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124261
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124262
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124263
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124264
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124266
Chinese,1,23/12/2020 12:00:00 AM,2019,124267
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124268
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124270
Chinese,1,23/12/2020 12:00:00 AM,2019,124271
Chinese,1,23/12/2020 12:00:00 AM,2019,124273
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124274
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124275
Urdu,1,23/12/2020 12:00:00 AM,2019,124276
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124277
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124278
Chinese,1,23/12/2020 12:00:00 AM,2019,124279
Chinese,1,23/12/2020 12:00:00 AM,2019,124280
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124281
Chinese,1,23/12/2020 12:00:00 AM,2019,124282
Chinese,1,23/12/2020 12:00:00 AM,2019,124283
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124284
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124285
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124286
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124287
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124288
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124289
Chinese,1,23/12/2020 12:00:00 AM,2019,124290
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124291
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124292
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124293
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124294
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124295
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124296
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124297
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124298
Chinese,1,23/12/2020 12:00:00 AM,2019,124299
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124300
English,1,23/12/2020 12:00:00 AM,2019,124301
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124302
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124303
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124304
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124305
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124306
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124307
Chinese,1,23/12/2020 12:00:00 AM,2019,124308
Chinese,1,23/12/2020 12:00:00 AM,2019,124309
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124311
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124312
Chinese,1,23/12/2020 12:00:00 AM,2019,124313
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124314
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124315
Chinese,1,23/12/2020 12:00:00 AM,2019,124316
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124317
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124318
Chinese,1,23/12/2020 12:00:00 AM,2019,124319
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124320
Chinese,1,23/12/2020 12:00:00 AM,2019,124321
Chinese,1,23/12/2020 12:00:00 AM,2019,124322
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124323
Chinese,1,23/12/2020 12:00:00 AM,2019,124324
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124326
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124327
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124328
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124329
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124330
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124331
